Month,Day,Hour,AverageTemp,LowTemp,HighTemp,Temp,Humi,Wind,RainFall,Solar_Power
0.7071223,0.048006058,1.1556052,0.40213263,0.3772862,0.4426626,0.5652997,0.24088979,0.36004424,0.0,0.63188696
0.0,0.6908721,1.5435954,0.4223584,0.3478844,0.41415358,0.73294604,0.27073056,0.42511594,0.0,0.913844
0.0,0.98417586,1.2407199,0.48642254,0.3638475,0.4386037,0.8119528,0.356497,0.43771183,0.0,0.66856575
1.135628,0.0,1.0892516,0.3590101,0.32401943,0.40572414,0.54363704,0.17067116,0.33406156,0.0,0.67692983
0.60243666,0.33759683,1.2842453,0.35250542,0.27920792,0.41423398,0.6757026,0.28494108,0.46266788,0.0,0.7857263
0.020919293,0.8618124,0.9761282,0.45179605,0.40682727,0.45079896,0.6168277,0.3693688,0.2753387,0.0,0.422664
0.7997463,0.69328284,0.3501064,0.27641687,0.26018462,0.43955275,0.4719676,0.4320493,0.3151279,0.0,0.08069591
0.0,0.9599789,1.2493765,0.44743907,0.39341208,0.4509855,0.7265302,0.5143492,0.46375436,0.0,0.71211886
0.6857127,0.2906432,1.0418358,0.3452176,0.3364497,0.46562594,0.54344815,0.37768114,0.4266727,0.0,0.5235785
0.53483963,0.4215868,0.9431592,0.42555553,0.37578773,0.42219037,0.5692752,0.21409166,0.21457264,0.0,0.3774185
0.916353,0.19888726,0.73152816,0.38994527,0.36797392,0.4586132,0.48774177,0.26357874,0.28896224,0.0,0.3012423
0.26352745,0.5931106,1.3876837,0.33296102,0.26720768,0.41687685,0.7360797,0.43823093,0.5715707,0.0,0.9203963
1.3703073,0.32498237,0.43205714,0.24029098,0.21350712,0.444255,0.34933865,0.38899148,0.28006914,0.0,0.18168464
0.76753473,0.21038523,1.3342716,0.39677817,0.38106418,0.48002806,0.5818824,0.18145785,0.37912422,0.0,0.72341585
0.5024469,0.4794947,0.87631834,0.40445328,0.39732647,0.4289365,0.5704533,0.273925,0.24894561,0.0,0.3785792
0.8195039,0.36409825,0.9323548,0.22424358,0.22738926,0.43183932,0.46984017,0.40812814,0.41038227,0.0,0.5073645
1.2817667,0.25406396,0.60740274,0.25480247,0.20730856,0.40617535,0.404215,0.3449639,0.28544584,0.0,0.24254647
0.0,1.2654672,0.13813493,0.37605816,0.38799495,0.37545106,0.5468657,0.46577448,0.11895019,0.0,0.0
0.4127462,0.48529848,0.9132229,0.34482968,0.306761,0.4367091,0.5404413,0.41879216,0.4049676,0.0,0.39459983
0.017768443,0.39713755,2.0832267,0.5016663,0.44876575,0.47042707,0.8766121,0.17979726,0.52435905,0.0,1.2599784
0.6944924,0.25824243,0.87228036,0.44983184,0.34090084,0.41306508,0.60912836,0.19689178,0.27801657,0.0,0.43915132
0.3233663,0.2815534,1.4449875,0.36151946,0.3263151,0.3649323,0.605401,0.2527879,0.4055025,0.0,0.91324854
0.5479538,0.14948684,1.3972801,0.30788618,0.22488299,0.35600644,0.61544275,0.21828632,0.44368863,0.0,0.80345464
