Month,Day,Hour,AverageTemp,LowTemp,HighTemp,Temp,Humi,Wind,RainFall,Solar_Power
0.32824612,1.0667901,0.37086248,0.60963756,0.55761,0.6105436,0.62347496,0.83888304,0.37865257,0.0,0.39762834
0.57049763,0.25506085,0.7669752,0.73364544,0.79892045,0.71505964,0.7105793,0.8985319,0.5090146,0.0,0.0
0.51540864,0.89063615,0.26677012,0.87427497,0.86441386,0.8120601,0.7985289,0.86303633,0.42117515,0.0,0.016288143
0.52739537,0.6398054,0.84393907,0.723918,0.7646766,0.78248,0.66509664,1.0283113,0.16984841,0.0,0.0
0.3219936,0.20178798,0.6593498,0.53645784,0.5950198,0.569561,0.5964526,1.0361049,0.5444392,0.0,0.0
0.73546576,0.3774146,0.55730987,0.8508347,0.77457213,0.8218421,0.83538103,0.5169771,0.24554868,0.0,0.82174706
0.87220716,0.1778996,0.89874,0.5577298,0.5296809,0.5669782,0.5020429,0.7003343,0.15129825,0.0,0.0
0.3069653,0.0,0.49021536,0.43983614,0.38915104,0.4478816,0.48218524,0.6567283,0.40663785,0.0,0.5382864
0.76491463,0.6085912,0.723655,0.7653126,0.9225921,0.6581863,0.7185322,0.9975006,0.70633954,0.0,0.0
0.18300918,0.034439616,0.7177784,0.18146643,0.14831506,0.23487575,0.25749803,0.57898104,0.18896808,0.0,0.18727943
0.5195459,0.23687291,0.46938983,0.7034051,0.6594623,0.67617154,0.69266,0.9367444,0.14599839,0.0,0.49945083
0.37848747,0.3233626,0.0,0.68914294,0.600576,0.696344,0.51756436,0.94859415,0.07015221,0.0,0.0
0.49768978,0.72249097,0.84820354,0.7196972,0.72330546,0.8576195,0.61665124,0.82865006,0.20147504,0.0,0.0
0.86166054,0.51834935,0.17718618,0.5171276,0.44029164,0.4793302,0.47741038,0.6214311,0.38711122,0.0,0.0
0.30511665,0.15231392,0.56598216,0.0,0.03271824,0.0010586977,0.06034535,0.5707208,0.164608,0.0,0.60252863
0.26273385,0.93218356,0.8640299,0.56587774,0.67197704,0.5466573,0.55002695,1.0765237,0.23028041,0.0,0.0
0.0,0.66684014,0.030780643,0.24066658,0.15069956,0.30241048,0.2108038,0.8796066,0.0891899,0.0,0.0
0.27105516,0.9436247,0.8356499,0.4839505,0.50861645,0.5459062,0.5061349,0.79432464,0.1659422,0.0,0.0
0.26616663,0.33945358,0.10577135,0.5655864,0.5143167,0.5594334,0.4737479,1.0316796,0.013179272,0.0,0.0
0.5944932,0.9473389,0.036851987,0.84668833,0.8429387,0.77553916,0.7130129,0.84373176,0.3663051,0.0,0.0
0.84762657,0.7532659,0.07068466,0.46822315,0.34010652,0.45322236,0.3811707,0.70923984,0.30158597,0.0,0.0
0.89051497,0.84426516,0.7696306,0.5772567,0.5309808,0.5208614,0.55532634,0.69673955,0.28972077,0.0,0.0
0.63092655,0.1432217,0.5103812,0.5552801,0.3909418,0.5832095,0.55945814,0.58357847,0.08842386,0.0,0.38161054
0.0,0.85670286,0.7032741,0.09274324,0.20087495,0.15784216,0.17837417,0.9878605,0.33152163,0.0,0.0
0.14033303,0.08960026,0.5087531,0.28682452,0.24845421,0.31369498,0.36888966,0.56381714,0.42308545,0.0,0.43205598
0.47735843,0.20876667,0.62015325,0.53014594,0.46446824,0.52577657,0.55326384,0.09001067,0.42946774,0.0,0.5929645
0.37797424,0.75892323,0.6685304,0.5862756,0.6968943,0.56641614,0.6270055,1.08008,0.57022387,0.0,0.0
0.23253074,0.6464212,0.15790536,0.36546826,0.27397245,0.41891488,0.2978711,0.55310947,0.25855276,0.0,0.0
0.61604995,0.26758966,0.12798436,0.7875193,0.68815327,0.76324093,0.6605666,0.79150903,0.10071638,0.0,0.0
0.92068666,0.6936231,0.41393426,0.46434635,0.39989755,0.44002068,0.46916515,0.6261332,0.5792792,0.0,0.38957876
0.6323138,0.5070233,0.8710243,1.0664084,1.093089,1.0950483,0.8801217,1.0168734,0.21254078,0.0,0.0
0.3021047,0.5428431,0.61564505,0.2598986,0.29608738,0.293906,0.36189634,0.31950584,0.35074025,0.0,0.6853161
